ID,Tipo de habitación,Título,Tipología,Ciudad,Municipio,Localización,Precio por noche Agosto,Precio por noche Octubre,Precio Medio,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos
00972338608784536593,"Alojamiento entero: vivienda en Andratx, España",Alojamiento entero,Alojamiento,Mallorca,Andratx,"39.5762,2.4201",200,150,175,,1,3,2,5,4
00973858736631501907,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.5684,2.6575",75,39,57,4.33,15,1,1,1,
00974014180020828223,"Habitación privada en: piso en Palma, España",Habitación privada en,Habitación,Mallorca,Palma,,,,,,1,1,1,1,1
00974371873946679772,"Alojamiento entero: piso en Santanyí, España",Alojamiento entero,Alojamiento,Mallorca,Santanyí,"39.375004,3.233352",,117,117,4.88,8,1,1,2,2
00975029285845611926,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.837645,3.121434",,118,118,,,2,1,3,4
00975405419754809614,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,75,75,75,,1,1,1,1,
00975468395483133450,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,,,,,2,1,1,4,
00975491648563159090,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,,,,,2,1,1,3,
00976606237894200576,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,90,90,90,5.0,3,1,1,,
00976621804166532558,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.573854,2.680189",83,60,72,4.67,3,1,1,1,
00977528131394932658,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.58206,2.64711",120,44,82,4.37,30,1,1,1,
00978655584984802562,"Alojamiento entero: piso en Palmanova, España",Alojamiento entero,Alojamiento,Mallorca,Palmanova,"39.517497,2.536336",,99,99,,1,1,1,2,3
00979437995533609083,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,,,,,2,1,3,4
00980244184487281674,"Alojamiento entero: villa en Illes Balears, España",Alojamiento entero,Alojamiento,Mallorca,Illes Balears,"39.758766,3.152779",,,,,,5,4,0,0
00980355326439952096,"Alojamiento entero: villa en Illes Balears, España",Alojamiento entero,Alojamiento,Mallorca,Illes Balears,"39.5561,2.4276",,,,,,3,3,4,6
00981069743750586773,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,145,145,145,4.67,3,2,1,,8
00981120588040496797,"Alojamiento entero: piso en Cala Rajada, España",Alojamiento entero,Alojamiento,Mallorca,Cala Rajada,"39.7081,3.4587",,248,248,,,3,2,6,6
00982163944049672134,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,,65,65,4.41,22,1,1,1,
00983060101332028420,"Alojamiento entero: vivienda en Sa Coma, España",Alojamiento entero,Alojamiento,Mallorca,Sa Coma,"39.5758,3.3736",,185,185,,,3,2,3,6
00985400131712562928,"Alojamiento entero: vivienda en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,,,,,2,2,,5
00985607490321657200,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,,43,43,4.79,14,1,1,2,
00986306032650282843,"Habitación privada en: piso en Palma, España",Habitación privada en,Habitación,Mallorca,Palma,,60,60,60,,2,1,1,1,1
00986848714498790659,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.5557,2.6857",75,67,71,,,1,1,1,
00987580250573711212,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.5691,2.6322",,87,87,4.29,7,1,1,1,
00987730322946544833,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.58141,2.65985",,,,4.17,6,2,1,2,7
00988356166143438657,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5887,2.6769",,157,157,4.57,7,3,2,3,8
00988854319051440734,"Habitación en El Arenal, España",Habitación,Habitación,Mallorca,El Arenal,,,,,4.34,32,1,1,1,
00989065958904215774,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,,,,,,1,1,1,
00989657925428327309,"Alojamiento entero: piso en Torrenova, España",Alojamiento entero,Alojamiento,Mallorca,Torrenova,,321,220,270,,1,1,1,4,2
00989667738658007687,"Alojamiento entero: piso en Torrenova, España",Alojamiento entero,Alojamiento,Mallorca,Torrenova,"39.5109,2.535",,,,,,1,1,4,2
00989669016413513951,"Alojamiento entero: villa en Illes Balears, España",Alojamiento entero,Alojamiento,Mallorca,Illes Balears,,,,,,,4,3,6,8
00989938429980531831,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.581142,2.660158",,,,4.63,24,1,1,1,
00989962658018165451,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.580719,2.660161",,,,4.7,30,1,1,1,
00990492581338007414,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,,,,,2,1,1,,
00990516863500041455,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.575457,2.628379",,,,4.8,5,1,1,1,
00991350888178412506,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.578045,2.665172",,,,4.67,3,1,1,2,
00992398529802062317,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.574524,2.639072",35,32,34,,,1,1,,
00993320375310424152,"Alojamiento entero: vivienda en El Toro, España",Alojamiento entero,Alojamiento,Mallorca,El Toro,,,350,350,4.83,6,4,3,5,8
00993385075822053187,"Alojamiento entero: piso en Santanyí, España",Alojamiento entero,Alojamiento,Mallorca,Santanyí,,,70,70,,1,1,1,4,4
00993948614349658279,"Alojamiento entero: vivienda en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,,,,,,1,6,6,2,2
00994150523232467728,Habitación en España,Habitación,Habitación,Mallorca,,"39.561636,2.626459",,,,,1,1,1,,
00994878629994236655,"Alojamiento entero: vivienda en Platja de Muro, España",Alojamiento entero,Alojamiento,Mallorca,Platja de Muro,,,170,170,,,3,5,4,6
00995388345712786697,"Alojamiento entero: vivienda en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.525124,2.741369",,420,420,,1,4,2,6,8
00995396870760932391,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,90,,90,5.0,3,1,1,1,
00996129055863321267,"Alojamiento entero: vivienda en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.7597,3.1627",,,,,,6,6,2,2
00996234478366158117,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.575646,2.652604",,,,,1,2,1,3,4
00996446450298487725,"Barco en Palma, España",Barco,Barco,Mallorca,Palma,,,,,,,4,4,8,6
00997297767426293110,"Alojamiento entero: piso en Illes Balears, España",Alojamiento entero,Alojamiento,Mallorca,Illes Balears,,,100,100,4.7,23,1,1,,2
00998812591058114443,"Habitación en Can Pastilla, España",Habitación,Habitación,Mallorca,Can Pastilla,"39.53568,2.718177",170,120,145,,,1,1,1,
00998998782128237171,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,,,,2,2,1,3,4
00999175043167667687,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,90,,90,,2,,1,,
00999406405905376885,"Alojamiento entero: piso en Cala Fornells, España",Alojamiento entero,Alojamiento,Mallorca,Cala Fornells,,,,,,1,2,2,3,4
00999936115488428254,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.567271,2.646576",199,179,189,4.67,9,1,1,2,3
01000558717850888612,"Alojamiento entero: piso en Can Pastilla, España",Alojamiento entero,Alojamiento,Mallorca,Can Pastilla,"39.5354,2.7158",,110,110,,,1,1,1,3
01001410398625521444,"Alojamiento entero: piso en Calvià, España",Alojamiento entero,Alojamiento,Mallorca,Calvià,,,100,100,,,1,1,3,6
01001489533292991614,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.569809,2.660402",,,,4.14,7,1,1,1,
01003315248255057928,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.5802,2.6764",,50,50,4.17,6,1,1,1,
01003675571703751145,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,57,53,55,,1,1,1,1,1
01003707617528958643,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.5799,2.6544",,,,,,2,1,,
01004172355066456314,"Alojamiento entero: piso en Illes Balears, España",Alojamiento entero,Alojamiento,Mallorca,Illes Balears,,,,,5.0,3,2,2,3,4
01004835443881309446,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.552119,2.691596",,,,4.8,5,1,1,1,
01005692152768833730,"Alojamiento entero: piso en Illes Balears, España",Alojamiento entero,Alojamiento,Mallorca,Illes Balears,,,200,200,,,2,2,,4
01006235960622125061,"Alojamiento entero: piso en Son Servera, España",Alojamiento entero,Alojamiento,Mallorca,Son Servera,"39.602582,3.384179",,100,100,4.38,8,2,1,2,5
01006393514540791109,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.553815,2.692827",,,,4.75,4,1,1,1,
01007194026387488819,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.575831,2.64113",81,75,78,,2,1,1,1,
01007670285705882096,"Alojamiento entero: vivienda en Provensals, España",Alojamiento entero,Alojamiento,Mallorca,Provensals,"39.679502,3.454688",,,,,,3,3,3,6
01008374221776246523,"Habitación privada en: vivienda en Palma, España",Habitación privada en,Habitación,Mallorca,Palma,,85,85,85,3.86,7,1,1,1,2
01008379819134491939,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,85,85,85,4.58,12,1,1,1,
01008491119145244315,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,,,,,2,1,1,,
01008746373607148402,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,,,,4.89,9,1,1,1,
01009350858993361390,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,70,65,68,5.0,4,1,1,1,
01009599308168600091,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.575537,2.654831",,,,,,1,1,,
01010875858174433218,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.581831,2.655912",70,50,60,,1,1,1,1,
01011456039583879993,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5889,2.6785",,128,128,4.67,3,3,1,,6
01012990116681291290,"Habitación en hotel en Can Picafort, España",Habitación,Habitación,Mallorca,Can Picafort,,,75,75,,1,1,1,2,4
01013013804950163213,"Habitación en hotel en Can Picafort, España",Habitación,Habitación,Mallorca,Can Picafort,,,115,115,,,2,1,3,6
01013631129042408776,"Alojamiento entero: villa en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.578845,2.687721",,,,,,3,3,5,6
01015315374035259174,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.583466,2.650402",,,,4.67,9,1,1,1,
01016322881202963327,"Alojamiento entero: vivienda en Valldemossa, España",Alojamiento entero,Alojamiento,Mallorca,Valldemossa,"39.709717,2.624648",,271,271,4.33,3,3,1,3,6
01018213155662707013,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5702,2.6341",,,,4.2,15,1,1,1,4
01018681005729868006,"Alojamiento entero: vivienda en Sa Coma, España",Alojamiento entero,Alojamiento,Mallorca,Sa Coma,"39.578118,3.371404",,450,450,,,3,4,3,6
01018707622481202907,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.579546,2.648486",,,,,,3,1,3,5
01020001146908279887,"Alojamiento entero: vivienda en El Toro, España",Alojamiento entero,Alojamiento,Mallorca,El Toro,"39.4863,2.4828",,,,,,4,2,6,8
01020375504580131640,"Alojamiento entero: vivienda en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.557383,2.676192",,,,5.0,4,4,2,,8
01020735326379902522,"Alojamiento entero: vivienda en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.8367,3.1213",538,236,387,,,4,2,6,6
01020776125403051820,"Alojamiento entero: villa en Calvià, España",Alojamiento entero,Alojamiento,Mallorca,Calvià,,627,248,438,,1,3,3,6,6
01021479039680028743,"Alojamiento entero: piso en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.76883,3.14417",,90,90,,2,3,5,4,6
01024475502655298057,"Habitación en apartahotel en Torrenova, España",Habitación,Habitación,Mallorca,Torrenova,"39.5096,2.538058",,100,100,,1,1,1,3,4
01025146228674286707,"Alojamiento entero: villa en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.554341,2.687096",,,,4.86,7,4,3,6,8
01025206228972761194,"Habitación en hotel en Cala Rajada, España",Habitación,Habitación,Mallorca,Cala Rajada,"39.7107,3.4596",176,97,136,,,1,1,3,3
01026110643444544420,"Alojamiento entero: piso en Illes Balears, España",Alojamiento entero,Alojamiento,Mallorca,Illes Balears,"39.517503,2.745416",185,64,124,,2,1,1,1,2
01026657516366891776,"Alojamiento entero: chalet en Santa Margalida, España",Alojamiento entero,Alojamiento,Mallorca,Santa Margalida,"39.75799,3.157491",,,,,,4,4,5,8
01026793487439995531,"Barco en Palma, España",Barco,Barco,Mallorca,Palma,,1,350,176,,,3,3,4,6
01027229850719124646,"Caravana/autocaravana en Peguera, España",Caravana/autocaravana,Caravana/autocaravana,Mallorca,Peguera,"39.5406,2.4447",,60,60,,,1,1,1,2
01028102476913314117,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,,,,5.0,3,1,1,1,
01029636226525286190,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,239,239,4.4,5,1,2,,2
01031033890158193927,"Barco en Palma, España",Barco,Barco,Mallorca,Palma,,900,600,750,5.0,3,3,3,3,6
01031119137932997244,"Alojamiento entero: villa en Sant Llorenç des Cardassar, España",Alojamiento entero,Alojamiento,Mallorca,Sant Llorenç des Cardassar,"39.58108,3.364813",,217,217,,,3,2,6,6
01031795054507168764,"Alojamiento entero: adosado en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.560719,2.674841",120,90,105,,1,1,1,1,2
01032551405913542683,"Habitación en hotel en Can Picafort, España",Habitación,Habitación,Mallorca,Can Picafort,"39.7672,3.1469",140,60,100,4.63,8,1,1,1,2
01033021517256255178,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,190,145,168,,1,1,1,2,
01033827014850994111,"Habitación en hotel en Alcúdia, España",Habitación,Habitación,Mallorca,Alcúdia,,133,72,102,4.23,57,1,1,2,2
01034582635654874200,"Alojamiento entero: piso en Son Servera, España",Alojamiento entero,Alojamiento,Mallorca,Son Servera,,120,69,94,,,2,1,4,4
01034650832752746218,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,,,,,1,1,1,2
01034672766966642106,"Alojamiento entero: piso en Son Servera, España",Alojamiento entero,Alojamiento,Mallorca,Son Servera,,115,67,91,,,1,1,2,4
01034685408076006324,"Alojamiento entero: piso en Son Servera, España",Alojamiento entero,Alojamiento,Mallorca,Son Servera,,92,55,74,,,1,1,2,4
01034695413540383215,"Alojamiento entero: piso en Son Servera, España",Alojamiento entero,Alojamiento,Mallorca,Son Servera,,105,62,84,,,1,1,2,4
01034697945892520051,"Alojamiento entero: vivienda en Capdepera, España",Alojamiento entero,Alojamiento,Mallorca,Capdepera,"39.719589,3.445145",,469,469,,,3,3,3,6
01034707737124064099,"Alojamiento entero: piso en Son Servera, España",Alojamiento entero,Alojamiento,Mallorca,Son Servera,,110,65,88,,,1,1,2,4
01034716244074810846,"Alojamiento entero: piso en Son Servera, España",Alojamiento entero,Alojamiento,Mallorca,Son Servera,,115,68,92,,,1,1,2,4
01034727676426182092,"Alojamiento entero: piso en Son Servera, España",Alojamiento entero,Alojamiento,Mallorca,Son Servera,,130,69,100,,,3,2,6,6
01034741638241282112,"Alojamiento entero: piso en Son Servera, España",Alojamiento entero,Alojamiento,Mallorca,Son Servera,,115,67,91,,1,1,1,2,4
01035412423072283300,"Habitación en Illes Balears, España",Habitación,Habitación,Mallorca,Illes Balears,"39.522083,2.53824",,,,4.75,8,1,1,3,
01035608761615328231,"Alojamiento entero: piso en Rotes Velles, España",Alojamiento entero,Alojamiento,Mallorca,Rotes Velles,"39.521537,2.467847",,,,,,1,1,,4
01036010766572182086,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.8283,3.1171",,249,249,,,2,1,3,4
01036751902199165629,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,,,,,4.67,3,3,4,3,6
01037505297649838255,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,150,100,125,,,1,1,1,
01038391735572303056,"Alojamiento entero: piso en Torrenova, España",Alojamiento entero,Alojamiento,Mallorca,Torrenova,,339,99,219,3.67,3,1,1,,2
01039133067450410889,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5796,2.656",,,,4.61,23,2,1,,5
01039277282320568773,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,,,,,,1,1,1,
01039705587941584787,"Alojamiento entero: piso en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.7676,3.1479",138,50,94,,2,1,1,2,2
01039717605011634935,"Alojamiento entero: vivienda en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.52157,2.74356",,,,,2,4,5,5,8
01040001506866090919,"Alojamiento entero: piso en Cala Ratjada, España",Alojamiento entero,Alojamiento,Mallorca,Cala Ratjada,"39.713622,3.466064",,,,,,2,1,2,4
01040376520226411581,"Alojamiento entero: vivienda en Lluchmayor, España",Alojamiento entero,Alojamiento,Mallorca,Lluchmayor,"39.4805,2.7303",,529,529,4.67,3,3,3,5,5
01040574974982992932,"Alojamiento entero: piso en Cala Rajada, España",Alojamiento entero,Alojamiento,Mallorca,Cala Rajada,"39.707926,3.455949",118,112,115,,,1,1,1,2
01040575719576807919,"Alojamiento entero: piso en Cala Ratjada, España",Alojamiento entero,Alojamiento,Mallorca,Cala Ratjada,,,117,117,,,2,1,2,4
01040629651875266039,"Alojamiento entero: villa en Es Carregador, España",Alojamiento entero,Alojamiento,Mallorca,Es Carregador,"39.6917,3.4536",,,,,,2,2,3,4
01041103238521126140,"Alojamiento entero: vivienda en Cala Ratjada, España",Alojamiento entero,Alojamiento,Mallorca,Cala Ratjada,"39.709494,3.456069",,,,,,2,2,3,4
01041163098492875580,"Alojamiento entero: piso en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.7677,3.148",,50,50,,,1,1,2,2
01041189054873581937,"Alojamiento entero: piso en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.7677,3.148",138,50,94,2.63,8,1,1,2,2
01041200397667387392,"Alojamiento entero: piso en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.7677,3.148",,60,60,3.33,6,2,1,,4
01041207685119587031,"Alojamiento entero: piso en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.7677,3.148",,,,3.0,8,2,1,4,4
01041215427328310533,"Alojamiento entero: piso en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,,,,,,,1,1,1,4
