ID,Tipo de habitación,Ciudad,Localización,Precio por noche Octubre,Precio por noche Agosto,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos
50544641,"Habitación en València, España",Valencia,"39.49619,-0.37126",55 €,55 €,"4,67",21 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1076009002568099782,"Alojamiento entero: piso en València, España",Valencia,"39.462251,-0.374178",261 €,271 €,"5,0",3 evaluaciones,2 dormitorios,1 baño,4 camas,4 viajeros
39032275,"Alojamiento entero: piso en València, España",Valencia,"39.48558,-0.38851",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
22582945,"Habitación en València, España",Valencia,"39.473,-0.37945",No disponible en Octubre,No disponible en Agosto,"4,71",466 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
43120898,"Habitación en València, España",Valencia,"39.45271,-0.37187",69 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
1092701791768662655,"Habitación en València, España",Valencia,"39.4895,-0.3845",No disponible en Octubre,No disponible en Agosto,"4,25",16 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
885558636173416928,"Habitación en València, España",Valencia,"39.453537,-0.3948",No disponible en Octubre,34 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,No especificado,No especificado
6074045,"Alojamiento entero: loft en Valencia, España",Valencia,"39.4607,-0.37312",No disponible en Octubre,No disponible en Agosto,"4,85",174 evaluaciones,1 dormitorio,5 baños,No especificado,2 viajeros
852206046624093660,"Habitación en València, España",Valencia,"39.4943,-0.3713",55 €,55 €,"4,20",5 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
14053129,"Alojamiento entero: piso en València, España",Valencia,"39.4714,-0.3781",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
12988066,"Alojamiento entero: piso en València, España",Valencia,"39.46186,-0.37238",133 €,161 €,"4,59",96 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
11686162,"Alojamiento entero: loft en València, España",Valencia,"39.4835,-0.37234",61 €,No disponible en Agosto,"4,72",390 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
29453649,"Alojamiento entero: piso en Valencia, España",Valencia,"39.458,-0.38872",77 €,94 €,"4,67",24 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
12538697,"Alojamiento entero: apto. residencial en València, España",Valencia,"39.4729,-0.3282",No disponible en Octubre,No disponible en Agosto,"4,64",50 evaluaciones,2 dormitorios,1 baño,4 camas,4 viajeros
943356356453260900,"Alojamiento entero: piso en València, España",Valencia,"39.4418,-0.3666",179 €,300 €,Sin valoraciones,1 evaluación,1 dormitorio,1 baño,2 camas,4 viajeros
1139912390454097661,"Habitación en Burjasot, España",Valencia,"39.51363,-0.41802",25 €,25 €,Nuevo,1 evaluación,1 dormitorio,baño compartido,No especificado,No especificado
584134197129985990,"Habitación en València, España",Valencia,"39.48856,-0.3922",No disponible en Octubre,No disponible en Agosto,"4,60",5 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
747888808211797971,"Alojamiento entero: loft en València, España",Valencia,"39.4822,-0.3751",129 €,133 €,"4,80",5 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
1098724865562991456,"Habitación en València, España",Valencia,"39.474,-0.3368",No disponible en Octubre,No disponible en Agosto,"4,17",6 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
26762013,"Alojamiento entero: piso en Alboraia, España",Valencia,"39.48986,-0.32749",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,3 camas,4 viajeros
1091118012296645176,"Alojamiento entero: piso en València, España",Valencia,"39.4507,-0.3583",215 €,329 €,Sin evaluaciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,3 viajeros
1026193828103387003,"Alojamiento entero: piso en València, España",Valencia,"39.485137,-0.382103",No disponible en Octubre,167 €,"4,31",16 evaluaciones,2 dormitorios,2 baños,4 camas,5 viajeros
1110845634527973324,"Alojamiento entero: piso en València, España",Valencia,"39.4766,-0.3917",121 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
972452958397866006,"Habitación en València, España",Valencia,"39.4665,-0.3469",35 €,36 €,"4,80",35 evaluaciones,1 dormitorio,baño compartido,2 camas,No especificado
1136279437487075791,"Alojamiento entero: piso en València, España",Valencia,"39.4751,-0.3912",105 €,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
17678420,"Alojamiento entero: piso en València, España",Valencia,"39.47374,-0.37993",No disponible en Octubre,No disponible en Agosto,"4,70",274 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
715959920946096435,"Alojamiento entero: piso en València, España",Valencia,"39.47055,-0.37899",No disponible en Octubre,156 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,4 viajeros
12425311,"Alojamiento entero: piso en València, España",Valencia,"39.46876,-0.40108",118 €,118 €,"4,32",53 evaluaciones,1 dormitorio,1 baño,1 cama,4 viajeros
23920203,"Alojamiento entero: piso en València, España",Valencia,"39.46857,-0.32447",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Política de Cookies,3 dormitorios,1 baño,5 camas,6 viajeros
573567078546295445,"Alojamiento entero: vivienda vacacional en València, España",Valencia,"39.4885,-0.38681",68 €,90 €,"4,70",133 evaluaciones,1 dormitorio,1 baño,No especificado,2 viajeros
15367728,"Alojamiento entero: apartamento con servicios en València, España",Valencia,"39.4698,-0.3744",No disponible en Octubre,No disponible en Agosto,"4,83",304 evaluaciones,4 dormitorios,2 baños,5 camas,8 viajeros
49891619,"Alojamiento entero: apto. residencial en València, España",Valencia,"39.4742,-0.3336",107 €,107 €,"5,0",3 evaluaciones,1 dormitorio,5 baños,2 camas,3 viajeros
53437386,"Alojamiento entero: piso en València, España",Valencia,"39.46255,-0.34378",150 €,150 €,"4,64",66 evaluaciones,3 dormitorios,1 baño,4 camas,5 viajeros
1040516811819543026,"Habitación en València, España",Valencia,"39.4706,-0.3937",30 €,50 €,"4,80",15 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
963176783357892044,"Habitación en València, España",Valencia,"39.49093,-0.38249",44 €,46 €,Sin valoraciones,1 evaluación,1 dormitorio,baño compartido,No especificado,No especificado
1099298308826163799,"Habitación en València, España",Valencia,"39.465625,-0.349356",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
53859033,"Alojamiento entero: loft en València, España",Valencia,"39.49031,-0.3762",70 €,No disponible en Agosto,"4,29",101 evaluaciones,2 dormitorios,1 baño,No especificado,3 viajeros
1135203851125556737,"Habitación en València, España",Valencia,"39.467074,-0.354116",No disponible en Octubre,No disponible en Agosto,"5,0",5 evaluaciones,1 dormitorio,Sin baños,No especificado,No especificado
14510108,"Alojamiento entero: piso en València, España",Valencia,"39.4652,-0.33037",131 €,175 €,"4,85",78 evaluaciones,2 dormitorios,1 baño,2 camas,4 viajeros
935229470012721749,"Habitación en València, España",Valencia,"39.4577,-0.3615",No disponible en Octubre,55 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en el alojamiento,1 cama,No especificado
32283318,"Habitación en València, España",Valencia,"39.45301,-0.37394",150 €,150 €,"4,63",8 evaluaciones,1 dormitorio,· baño privado en el alojamiento,2 camas,No especificado
35036382,"Alojamiento entero: piso en València, España",Valencia,"39.45938,-0.3711",103 €,120 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,2 viajeros
18539488,"Alojamiento entero: loft en València, España",Valencia,"39.46888,-0.3746",100 €,110 €,"4,78",138 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
835620744478788975,"Alojamiento entero: piso en Valencia, España",Valencia,"39.473036,-0.379062",153 €,163 €,Sin valoraciones,Política de Cookies,1 dormitorio,2 baños,No especificado,2 viajeros
1117763306906360041,"Alojamiento entero: piso en València, España",Valencia,"39.45048,-0.333143",90 €,118 €,"4,0",3 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
1142597298057582145,"Habitación en València, España",Valencia,"39.4443,-0.3908",27 €,27 €,Nuevo,1 evaluación,1 dormitorio,baño compartido,2 camas,No especificado
52998604,"Habitación en Valencia, España",Valencia,"39.47047,-0.3932",32 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
1125289648485395522,"Alojamiento entero: piso en València, España",Valencia,"39.46863,-0.398966",No disponible en Octubre,No disponible en Agosto,"5,0",5 evaluaciones,2 dormitorios,1 baño,3 camas,6 viajeros
1081891700159530875,"Alojamiento entero: apto. residencial en València, España",Valencia,"39.46777,-0.33018",113 €,No disponible en Agosto,"5,0",3 evaluaciones,2 dormitorios,1 baño,4 camas,5 viajeros
909309378343814183,"Alojamiento entero: piso en València, España",Valencia,"39.48467,-0.37226",140 €,160 €,"4,59",27 evaluaciones,2 dormitorios,2 baños,No especificado,5 viajeros
18835815,"Alojamiento entero: loft en València, España",Valencia,"39.47896,-0.38111",102 €,No disponible en Agosto,"4,33",52 evaluaciones,1 dormitorio,1 baño,3 camas,4 viajeros
18991922,"Alojamiento entero: adosado en València, España",Valencia,"39.46983,-0.32872",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,4 dormitorios,5 baños,7 camas,8 viajeros
1028681600083538711,"Alojamiento entero: piso en València, España",Valencia,"39.47274,-0.35236",120 €,143 €,"4,82",11 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
1142144114816551767,"Alojamiento entero: chalet en València, España",Valencia,"39.48186,-0.32732",580 €,580 €,Nuevo,1 evaluación,2 dormitorios,2 baños,No especificado,6 viajeros
49155653,"Alojamiento entero: loft en València, España",Valencia,"39.473,-0.3852",No disponible en Octubre,144 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,2 viajeros
30346855,"Habitación en Valencia, España",Valencia,"39.45809,-0.37641",55 €,55 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
957321136382747741,"Habitación en Mislata, España",Valencia,"39.474108,-0.416607",22 €,24 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
1118153567635726334,"Alojamiento entero: loft en València, España",Valencia,"39.468,-0.3455",113 €,No disponible en Agosto,"5,0",5 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
1115808340181183587,"Alojamiento entero: piso en València, España",Valencia,"39.4702,-0.3402",150 €,295 €,"5,0",3 evaluaciones,5 dormitorios,2 baños,No especificado,0 viajeros
656942593947380045,"Habitación en València, España",Valencia,"39.4606,-0.3429",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,No especificado,No especificado
671598417128728166,"Alojamiento entero: loft en València, España",Valencia,"39.46274,-0.37443",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Política de Cookies,2 dormitorios,1 baño,2 camas,3 viajeros
964394076386901714,"Habitación en València, España",Valencia,"39.48003,-0.37525",No disponible en Octubre,No disponible en Agosto,"4,72",32 evaluaciones,1 dormitorio,· baño privado en la habitación,1 cama,No especificado
23320209,"Alojamiento entero: piso en València, España",Valencia,"39.47964,-0.38663",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,3 camas,4 viajeros
1153697355478360601,"Habitación privada en: piso en València, España",Valencia,"39.450429,-0.371867",40 €,40 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,5 baños compartidos,1 cama,1 viajero
11672473,"Alojamiento entero: piso en València, España",Valencia,"39.47379,-0.38575",No disponible en Octubre,132 €,"4,83",265 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
51263928,"Alojamiento entero: loft en València, España",Valencia,"39.46775,-0.33311",No disponible en Octubre,No disponible en Agosto,"4,82",34 evaluaciones,1 dormitorio,2 baños,1 cama,2 viajeros
1016146612763629372,"Habitación en València, España",Valencia,"39.472041,-0.402047",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,No especificado,No especificado
1026316180885069989,"Habitación en València, España",Valencia,"39.445497,-0.33217",26 €,41 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
888568177633053623,"Alojamiento entero: piso en València, España",Valencia,"39.4797,-0.3284",127 €,No disponible en Agosto,"4,82",17 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
11438571,"Alojamiento entero: piso en València, España",Valencia,"39.47583,-0.38386",No disponible en Octubre,No disponible en Agosto,"4,82",456 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
1116539227187169784,"Alojamiento entero: piso en València, España",Valencia,"39.45549,-0.38515",129 €,148 €,Nuevo,1 evaluación,1 dormitorio,1 baño,2 camas,4 viajeros
905754536210187840,"Alojamiento entero: piso en València, España",Valencia,"39.4463,-0.33331",No disponible en Octubre,117 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
820816526636456338,"Alojamiento entero: vivienda en València, España",Valencia,"39.48989,-0.363109",100 €,No disponible en Agosto,"4,62",39 evaluaciones,2 dormitorios,1 baño,No especificado,4 viajeros
1066614751777177687,"Alojamiento entero: piso en València, España",Valencia,"39.46234,-0.36047",137 €,No disponible en Agosto,"5,0",7 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
1120755469977440542,"Alojamiento entero: piso en València, España",Valencia,"39.479183,-0.380395",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,No especificado,2 viajeros
673100800268872227,"Habitación en València, España",Valencia,"39.4548,-0.3882",25 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
