,ID,Tipo de habitación,Ciudad,Localización,Precio por noche Octubre,Precio por noche Agosto,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos
1289,1083312254047579246,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,"5,0",3 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
1290,1160784550745396257,"Alojamiento entero: piso en Oviedo, España",Asturias,,96 €,160 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,5 baños,3 camas,6 viajeros
1291,647529006333826686,"Alojamiento entero: apto. residencial en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,2 viajeros
1292,824410100614700672,"Alojamiento entero: cabaña en Laviana, España",Asturias,,100 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,No especificado,2 viajeros
1293,49474533,"Alojamiento entero: piso en Gijón, España",Asturias,,130 €,140 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,2 baños,1 cama,2 viajeros
1294,690715764827171445,"Habitación en Oviedo, España",Asturias,,42 €,42 €,"4,17",6 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1295,1116551999192630128,"Alojamiento entero: piso en Gijón, España",Asturias,,99 €,174 €,"5,0",3 evaluaciones,2 dormitorios,1 baño,2 camas,3 viajeros
1296,1146288735965156812,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,4 camas,6 viajeros
1297,52858810,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
1298,815751196828634924,"Alojamiento entero: chalet en Asturias, España",Asturias,,180 €,No disponible en Agosto,"4,40",5 evaluaciones,2 dormitorios,5 baños,No especificado,6 viajeros
1299,924613765380543206,"Alojamiento entero: piso en Gijón, España",Asturias,,110 €,275 €,Sin valoraciones,2 evaluaciones,2 dormitorios,2 baños,4 camas,6 viajeros
1300,1106395972494278533,"Alojamiento entero: piso en Gijón, España",Asturias,,65 €,No disponible en Agosto,Nuevo,2 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
1301,975234376725409311,"Alojamiento entero: piso en Gijón, España",Asturias,,70 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
1302,667999195904833407,"Alojamiento entero: piso en Oviedo, España",Asturias,,60 €,115 €,"4,63",38 evaluaciones,2 dormitorios,1 baño,1 cama,6 viajeros
1303,570946615895310221,"Alojamiento entero: piso en Gijón, España",Asturias,,115 €,No disponible en Agosto,Sin valoraciones,Política de Cookies,3 dormitorios,1 baño,No especificado,5 viajeros
1304,1117941898339164511,"Alojamiento entero: piso en Oviedo, España",Asturias,,145 €,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,No especificado,4 viajeros
1305,1084771228143338894,"Alojamiento entero: piso en Gijón, España",Asturias,,102 €,No disponible en Agosto,Sin valoraciones,2 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
1306,877204540394944051,"Alojamiento entero: piso en Gijón, España",Asturias,,500 €,210 €,"4,76",17 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
1307,34381784,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,160 €,"4,91",47 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
1308,42514495,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,150 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
1309,1116653817674460581,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,165 €,Nuevo,1 evaluación,1 dormitorio,1 baño,No especificado,4 viajeros
1310,1155840458447344959,"Alojamiento entero: piso en Gijón, España",Asturias,,64 €,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,No especificado,4 viajeros
1311,36433128,"Habitación en Asturias, España",Asturias,,50 €,50 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
1312,839203623496925048,"Alojamiento entero: vivienda en Gijón, España",Asturias,,320 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,5 dormitorios,4 baños,7 camas,0 viajeros
1313,32865796,"Habitación en Oviedo, España",Asturias,,30 €,No disponible en Agosto,"4,48",79 evaluaciones,1 dormitorio,baño compartido,2 camas,No especificado
1314,43297186,"Habitación privada en: hostal en Oviedo, España",Asturias,,56 €,No disponible en Agosto,"4,49",82 evaluaciones,1 dormitorio,2 baños compartidos,2 camas,3 viajeros
1315,1155647735064239596,"Habitación en Lugones, España",Asturias,,26 €,26 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,2 camas,No especificado
1316,51117873,"Alojamiento entero: apto. residencial en Oviedo, España",Asturias,,70 €,100 €,"4,88",8 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
1317,12049801,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,2 baños,4 camas,6 viajeros
1318,636201977955410225,"Alojamiento entero: piso en Gijón, España",Asturias,,67 €,No disponible en Agosto,"4,44",16 evaluaciones,3 dormitorios,1 baño,4 camas,5 viajeros
1319,1050724778345827583,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,230 €,"4,86",7 evaluaciones,3 dormitorios,2 baños,3 camas,5 viajeros
1320,1152235497749306357,"Alojamiento entero: piso en Oviedo, España",Asturias,,80 €,104 €,Nuevo,Política de Cookies,3 dormitorios,2 baños,No especificado,6 viajeros
1321,42813965,"Alojamiento entero: vivienda en Villaviciosa, España",Asturias,,354 €,No disponible en Agosto,"5,0",6 evaluaciones,4 dormitorios,3 baños,5 camas,8 viajeros
1322,940595243080451244,"Alojamiento entero: piso en Gijón, España",Asturias,,121 €,No disponible en Agosto,"4,57",7 evaluaciones,3 dormitorios,1 baño,3 camas,5 viajeros
1323,1141366698993514442,"Alojamiento entero: piso en Gijón, España",Asturias,,80 €,No disponible en Agosto,Nuevo,1 evaluación,1 dormitorio,1 baño,1 cama,2 viajeros
1324,911459858088213403,"Alojamiento entero: piso en Gijón, España",Asturias,,210 €,425 €,"5,0",4 evaluaciones,2 dormitorios,2 baños,2 camas,4 viajeros
1325,21025068,"Alojamiento entero: piso en Paderni, España",Asturias,,55 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,3 viajeros
1326,926622686889542788,"Alojamiento entero: piso en Gijón, España",Asturias,,250 €,No disponible en Agosto,Sin valoraciones,Política de Cookies,2 dormitorios,2 baños,2 camas,4 viajeros
1327,625424729632576426,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,"4,27",22 evaluaciones,3 dormitorios,1 baño,3 camas,8 viajeros
1328,799047443063791745,"Alojamiento entero: vivienda en Mieres, España",Asturias,,100 €,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,3 camas,4 viajeros
1329,1097251784769713243,"Habitación en Gijón, España",Asturias,,32 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,No especificado,No especificado
1330,1034625679340839291,"Alojamiento entero: piso en Gijón, España",Asturias,,83 €,No disponible en Agosto,"5,0",5 evaluaciones,3 dormitorios,2 baños,5 camas,6 viajeros
1331,53976855,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,335 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,2 baños,No especificado,6 viajeros
1332,44087430,"Alojamiento entero: piso en Gijón, España",Asturias,,90 €,No disponible en Agosto,Sin valoraciones,Política de Cookies,2 dormitorios,5 baños,3 camas,4 viajeros
1333,998586736016210697,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,"4,33",6 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
1334,972354585615514314,"Alojamiento entero: vivienda en Gijón, España",Asturias,,75 €,80 €,"5,0",3 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
1335,28983589,"Alojamiento entero: piso en Oviedo, España",Asturias,,52 €,76 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,4 camas,4 viajeros
1336,501132364062140233,"Alojamiento entero: piso en Gijón, España",Asturias,,78 €,No disponible en Agosto,"4,64",11 evaluaciones,2 dormitorios,2 baños,3 camas,4 viajeros
1337,611503620868085893,"Alojamiento entero: piso en Villaviciosa, España",Asturias,,81 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,No especificado,4 viajeros
1338,14294583,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,2 camas,4 viajeros
1339,32307846,"Alojamiento entero: piso en Oviedo, España",Asturias,,108 €,123 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,5 baños,2 camas,4 viajeros
1340,623859679017590796,"Alojamiento entero: vivienda en Asturias, España",Asturias,,No disponible en Octubre,No disponible en Agosto,"4,65",17 evaluaciones,3 dormitorios,1 baño,5 camas,6 viajeros
1341,31204955,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,"4,71",45 evaluaciones,2 dormitorios,2 baños,4 camas,4 viajeros
1342,40600133,"Alojamiento entero: piso en Oviedo, España",Asturias,,45 €,No disponible en Agosto,"4,76",17 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
1343,1146901054474522372,"Habitación en Gijón, España",Asturias,,44 €,44 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en el alojamiento,No especificado,No especificado
1344,1038190823971328337,"Alojamiento entero: piso en Gijón, España",Asturias,,110 €,No disponible en Agosto,Sin evaluaciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,2 camas,6 viajeros
1345,938085160669109470,"Alojamiento entero: vivienda en Asturias, España",Asturias,,168 €,504 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,5 dormitorios,2 baños,8 camas,0 viajeros
1346,19851400,"Alojamiento entero: piso en Gijón, España",Asturias,,155 €,No disponible en Agosto,"4,49",303 evaluaciones,2 dormitorios,1 baño,3 camas,6 viajeros
1347,20238032,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,5 camas,6 viajeros
1348,50761751,"Alojamiento entero: apto. residencial en Oviedo, España",Asturias,,115 €,No disponible en Agosto,"4,82",28 evaluaciones,2 dormitorios,2 baños,4 camas,6 viajeros
1349,962959157362348379,"Alojamiento entero: piso en Gijón, España",Asturias,,115 €,250 €,Sin valoraciones,1 evaluación,1 dormitorio,1 baño,1 cama,3 viajeros
1350,635174496219597489,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin evaluaciones,Política de Cookies,1 dormitorio,1 baño,2 camas,4 viajeros
1351,1550488,"Alojamiento entero: vivienda en Proacina, España",Asturias,,99 €,141 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,2 camas,4 viajeros
1352,49268626,"Alojamiento entero: apto. residencial en Gijón, España",Asturias,,97 €,210 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,2 camas,4 viajeros
1353,860885012106776031,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
1354,45619754,"Alojamiento entero: piso en Oviedo, España",Asturias,,85 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,3 camas,4 viajeros
1355,1007187284446595090,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,"5,0",6 evaluaciones,4 dormitorios,2 baños,4 camas,7 viajeros
1356,42250540,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,267 €,"4,67",24 evaluaciones,3 dormitorios,1 baño,3 camas,6 viajeros
1357,1108072197831472257,"Habitación en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,2 evaluaciones,1 dormitorio,baño compartido,2 camas,No especificado
1358,2646521,"Alojamiento entero: casa rural en Cabranes, España",Asturias,,95 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,2 camas,4 viajeros
1359,33514149,"Alojamiento entero: piso en Gijón, España",Asturias,,60 €,No disponible en Agosto,"4,80",118 evaluaciones,3 dormitorios,1 baño,5 camas,5 viajeros
1360,1019589471701788405,"Alojamiento entero: piso en Oviedo, España",Asturias,,75 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
1361,27118301,"Alojamiento entero: piso en Gijón, España",Asturias,,75 €,No disponible en Agosto,"4,49",105 evaluaciones,3 dormitorios,1 baño,4 camas,4 viajeros
1362,1104856656217583461,"Alojamiento entero: piso en Oviedo, España",Asturias,,92 €,No disponible en Agosto,Sin valoraciones,2 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
1363,49606593,"Alojamiento entero: casa rural en Gijón, España",Asturias,,200 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,4 dormitorios,5 baños,6 camas,6 viajeros
1364,1046803485935668630,"Alojamiento entero: piso en Oviedo, España",Asturias,,53 €,158 €,Sin evaluaciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
1365,1047276874081441741,"Alojamiento entero: vivienda en Las Vallinas, España",Asturias,,90 €,95 €,Sin valoraciones,1 evaluación,2 dormitorios,2 baños,No especificado,4 viajeros
1366,837050038276347767,"Alojamiento entero: piso en Gijón, España",Asturias,,62 €,No disponible en Agosto,"4,80",5 evaluaciones,2 dormitorios,1 baño,No especificado,4 viajeros
1367,1138859551127121247,"Alojamiento entero: piso en Gijón, España",Asturias,,500 €,300 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
1368,45969317,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,3 camas,6 viajeros
1369,848635411589166333,"Alojamiento entero: piso en Gijón, España",Asturias,,119 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,No especificado,4 viajeros
1370,876679064682559089,"Alojamiento entero: piso en Gijón, España",Asturias,,500 €,295 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,4 camas,6 viajeros
1371,14091714,"Alojamiento entero: piso en Gijón, España",Asturias,,40 €,No disponible en Agosto,"4,51",107 evaluaciones,3 dormitorios,2 baños,8 camas,8 viajeros
1372,1062977160624160718,"Alojamiento entero: piso en Gijón, España",Asturias,,70 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,2 viajeros
1373,963584320598692361,"Alojamiento entero: piso en Oviedo, España",Asturias,,52 €,No disponible en Agosto,"4,67",24 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
1374,1119443653924169001,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Nuevo,2 evaluaciones,2 dormitorios,2 baños,3 camas,4 viajeros
